Year,Month,Morbidity Weel,Region,Cases,Deaths
2024,11,47,REGION VI (WESTERN VISAYAS),373,0
2024,11,47,REGION VII (CENTRAL VISAYAS),691,0
2024,11,47,REGION VIII (EASTERN VISAYAS),59,0
2024,11,47,REGION X (NORTHERN MINDANAO),310,3
2024,11,47,REGION XI (DAVAO REGION),557,2
2024,11,47,REGION XII (SOCCSKSARGEN),314,0
2024,11,47,REGION XIII (CARAGA),396,4
2024,11,48,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),136,0
2024,11,48,CORDILLERA ADMINISTRATIVE REGION (CAR),257,1
2024,11,48,MIMAROPA REGION,266,1
2024,11,48,NATIONAL CAPITAL REGION (NCR),1982,3
2024,11,48,NEGROS ISLAND REGION (NIR),342,2
2024,11,48,REGION I (ILOCOS REGION),272,2
2024,11,48,REGION II (CAGAYAN VALLEY),308,1
2024,11,48,REGION III (CENTRAL LUZON),1476,5
2024,11,48,REGION IV-A (CALABARZON),2001,7
2024,11,48,REGION IX (ZAMBOANGA PENINSULA),210,2
2024,11,48,REGION V (BICOL REGION),28,0
2024,11,48,REGION VI (WESTERN VISAYAS),321,0
2024,11,48,REGION VII (CENTRAL VISAYAS),592,0
2024,11,48,REGION VIII (EASTERN VISAYAS),83,1
2024,11,48,REGION X (NORTHERN MINDANAO),276,1
2024,11,48,REGION XI (DAVAO REGION),399,2
2024,11,48,REGION XII (SOCCSKSARGEN),261,1
2024,11,48,REGION XIII (CARAGA),368,2
2024,12,49,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),115,0
2024,12,49,CORDILLERA ADMINISTRATIVE REGION (CAR),228,0
2024,12,49,MIMAROPA REGION,271,1
2024,12,49,NATIONAL CAPITAL REGION (NCR),1788,5
2024,12,49,NEGROS ISLAND REGION (NIR),335,1
2024,12,49,REGION I (ILOCOS REGION),237,2
2024,12,49,REGION II (CAGAYAN VALLEY),271,1
2024,12,49,REGION III (CENTRAL LUZON),1614,5
2024,12,49,REGION IV-A (CALABARZON),1993,3
2024,12,49,REGION IX (ZAMBOANGA PENINSULA),200,1
2024,12,49,REGION V (BICOL REGION),15,0
2024,12,49,REGION VI (WESTERN VISAYAS),371,2
2024,12,49,REGION VII (CENTRAL VISAYAS),562,0
2024,12,49,REGION VIII (EASTERN VISAYAS),62,1
2024,12,49,REGION X (NORTHERN MINDANAO),318,2
2024,12,49,REGION XI (DAVAO REGION),139,1
2024,12,49,REGION XII (SOCCSKSARGEN),252,0
2024,12,49,REGION XIII (CARAGA),354,1
2024,12,50,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),103,1
2024,12,50,CORDILLERA ADMINISTRATIVE REGION (CAR),184,2
2024,12,50,MIMAROPA REGION,208,1
2024,12,50,NATIONAL CAPITAL REGION (NCR),1648,5
2024,12,50,NEGROS ISLAND REGION (NIR),272,3
2024,12,50,REGION I (ILOCOS REGION),273,0
2024,12,50,REGION II (CAGAYAN VALLEY),250,1
2024,12,50,REGION III (CENTRAL LUZON),1478,2
2024,12,50,REGION IV-A (CALABARZON),1717,4
2024,12,50,REGION IX (ZAMBOANGA PENINSULA),144,3
2024,12,50,REGION V (BICOL REGION),13,0
2024,12,50,REGION VI (WESTERN VISAYAS),300,1
2024,12,50,REGION VII (CENTRAL VISAYAS),501,0
2024,12,50,REGION VIII (EASTERN VISAYAS),59,0
2024,12,50,REGION X (NORTHERN MINDANAO),259,0
2024,12,50,REGION XI (DAVAO REGION),448,2
2024,12,50,REGION XII (SOCCSKSARGEN),232,2
2024,12,50,REGION XIII (CARAGA),232,0
2024,12,51,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),91,0
2024,12,51,CORDILLERA ADMINISTRATIVE REGION (CAR),129,0
2024,12,51,MIMAROPA REGION,231,1
2024,12,51,NATIONAL CAPITAL REGION (NCR),1195,4
2024,12,51,NEGROS ISLAND REGION (NIR),225,1
2024,12,51,REGION I (ILOCOS REGION),232,1
2024,12,51,REGION II (CAGAYAN VALLEY),186,0
2024,12,51,REGION III (CENTRAL LUZON),1219,4
2024,12,51,REGION IV-A (CALABARZON),1375,2
2024,12,51,REGION IX (ZAMBOANGA PENINSULA),149,1
2024,12,51,REGION V (BICOL REGION),11,0
2024,12,51,REGION VI (WESTERN VISAYAS),215,0
2024,12,51,REGION VII (CENTRAL VISAYAS),382,0
2024,12,51,REGION VIII (EASTERN VISAYAS),34,0
2024,12,51,REGION X (NORTHERN MINDANAO),234,1
2024,12,51,REGION XI (DAVAO REGION),490,2
2024,12,51,REGION XII (SOCCSKSARGEN),159,1
2024,12,51,REGION XIII (CARAGA),235,2
2024,12,52,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),117,0
2024,12,52,CORDILLERA ADMINISTRATIVE REGION (CAR),177,0
2024,12,52,MIMAROPA REGION,342,2
2024,12,52,NATIONAL CAPITAL REGION (NCR),1619,3
2024,12,52,NEGROS ISLAND REGION (NIR),308,1
2024,12,52,REGION I (ILOCOS REGION),327,1
2024,12,52,REGION II (CAGAYAN VALLEY),272,3
2024,12,52,REGION III (CENTRAL LUZON),1673,4
2024,12,52,REGION IV-A (CALABARZON),1729,7
2024,12,52,REGION IX (ZAMBOANGA PENINSULA),226,1
2024,12,52,REGION V (BICOL REGION),30,0
2024,12,52,REGION VI (WESTERN VISAYAS),291,1
2024,12,52,REGION VII (CENTRAL VISAYAS),483,0
2024,12,52,REGION VIII (EASTERN VISAYAS),49,0
2024,12,52,REGION X (NORTHERN MINDANAO),273,1
2024,12,52,REGION XI (DAVAO REGION),433,1
2024,12,52,REGION XII (SOCCSKSARGEN),228,0
2024,12,52,REGION XIII (CARAGA),373,0
2025,1,1,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),106,0
2025,1,1,CORDILLERA ADMINISTRATIVE REGION (CAR),95,0
2025,1,1,MIMAROPA REGION,217,0
2025,1,1,NATIONAL CAPITAL REGION (NCR),979,0
2025,1,1,NEGROS ISLAND REGION (NIR),144,1
2025,1,1,REGION I (ILOCOS REGION),174,2
2025,1,1,REGION II (CAGAYAN VALLEY),164,2
2025,1,1,REGION III (CENTRAL LUZON),955,6
2025,1,1,REGION IV-A (CALABARZON),1129,1
2025,1,1,REGION IX (ZAMBOANGA PENINSULA),188,1
2025,1,1,REGION V (BICOL REGION),30,0
2025,1,1,REGION VI (WESTERN VISAYAS),207,0
2025,1,1,REGION VII (CENTRAL VISAYAS),346,1
2025,1,1,REGION VIII (EASTERN VISAYAS),94,0
2025,1,1,REGION X (NORTHERN MINDANAO),185,2
2025,1,1,REGION XI (DAVAO REGION),286,2
2025,1,1,REGION XII (SOCCSKSARGEN),156,0
2025,1,1,REGION XIII (CARAGA),265,2
2025,1,2,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),153,0
2025,1,2,CORDILLERA ADMINISTRATIVE REGION (CAR),150,1
2025,1,2,MIMAROPA REGION,308,2
2025,1,2,NATIONAL CAPITAL REGION (NCR),1664,5
2025,1,2,NEGROS ISLAND REGION (NIR),256,1
2025,1,2,REGION I (ILOCOS REGION),189,2
2025,1,2,REGION II (CAGAYAN VALLEY),255,1
2025,1,2,REGION III (CENTRAL LUZON),1499,3
2025,1,2,REGION IV-A (CALABARZON),1759,1
2025,1,2,REGION IX (ZAMBOANGA PENINSULA),258,3
2025,1,2,REGION V (BICOL REGION),59,0
2025,1,2,REGION VI (WESTERN VISAYAS),278,1
2025,1,2,REGION VII (CENTRAL VISAYAS),487,0
2025,1,2,REGION VIII (EASTERN VISAYAS),121,0
2025,1,2,REGION X (NORTHERN MINDANAO),298,4
2025,1,2,REGION XI (DAVAO REGION),436,6
2025,1,2,REGION XII (SOCCSKSARGEN),290,0
2025,1,2,REGION XIII (CARAGA),392,2
2025,1,3,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),124,0
2025,1,3,CORDILLERA ADMINISTRATIVE REGION (CAR),151,1
2025,1,3,MIMAROPA REGION,335,1
2025,1,3,NATIONAL CAPITAL REGION (NCR),1364,4
2025,1,3,NEGROS ISLAND REGION (NIR),256,0
2025,1,3,REGION I (ILOCOS REGION),165,1
2025,1,3,REGION II (CAGAYAN VALLEY),252,1
2025,1,3,REGION III (CENTRAL LUZON),1286,2
2025,1,3,REGION IV-A (CALABARZON),1518,6
2025,1,3,REGION IX (ZAMBOANGA PENINSULA),223,3
2025,1,3,REGION V (BICOL REGION),41,1
2025,1,3,REGION VI (WESTERN VISAYAS),243,2
2025,1,3,REGION VII (CENTRAL VISAYAS),437,1
2025,1,3,REGION VIII (EASTERN VISAYAS),111,0
2025,1,3,REGION X (NORTHERN MINDANAO),321,2
2025,1,3,REGION XI (DAVAO REGION),447,3
2025,1,3,REGION XII (SOCCSKSARGEN),298,3
2025,1,3,REGION XIII (CARAGA),339,6
2025,1,4,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),142,2
2025,1,4,CORDILLERA ADMINISTRATIVE REGION (CAR),133,0
2025,1,4,MIMAROPA REGION,333,2
2025,1,4,NATIONAL CAPITAL REGION (NCR),1550,5
2025,1,4,NEGROS ISLAND REGION (NIR),252,1
2025,1,4,REGION I (ILOCOS REGION),134,2
2025,1,4,REGION II (CAGAYAN VALLEY),245,2
2025,1,4,REGION III (CENTRAL LUZON),1383,8
2025,1,4,REGION IV-A (CALABARZON),1684,4
2025,1,4,REGION IX (ZAMBOANGA PENINSULA),209,1
2025,1,4,REGION V (BICOL REGION),63,0
2025,1,4,REGION VI (WESTERN VISAYAS),297,2
2025,1,4,REGION VII (CENTRAL VISAYAS),458,0
2025,1,4,REGION VIII (EASTERN VISAYAS),126,2
2025,1,4,REGION X (NORTHERN MINDANAO),306,1
2025,1,4,REGION XI (DAVAO REGION),407,6
2025,1,4,REGION XII (SOCCSKSARGEN),266,1
2025,1,4,REGION XIII (CARAGA),329,1
2025,1,5,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),98,0
2025,1,5,CORDILLERA ADMINISTRATIVE REGION (CAR),98,0
2025,1,5,MIMAROPA REGION,298,1
2025,1,5,NATIONAL CAPITAL REGION (NCR),1255,5
2025,1,5,NEGROS ISLAND REGION (NIR),219,3
2025,1,5,REGION I (ILOCOS REGION),129,1
2025,1,5,REGION II (CAGAYAN VALLEY),169,1
2025,1,5,REGION III (CENTRAL LUZON),1135,0
2025,1,5,REGION IV-A (CALABARZON),1336,4
2025,1,5,REGION IX (ZAMBOANGA PENINSULA),152,1
2025,1,5,REGION V (BICOL REGION),40,1
2025,1,5,REGION VI (WESTERN VISAYAS),218,2
2025,1,5,REGION VII (CENTRAL VISAYAS),363,0
2025,1,5,REGION VIII (EASTERN VISAYAS),123,0
2025,1,5,REGION X (NORTHERN MINDANAO),241,6
2025,1,5,REGION XI (DAVAO REGION),302,3
2025,1,5,REGION XII (SOCCSKSARGEN),258,0
2025,1,5,REGION XIII (CARAGA),236,1
2025,2,5,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),26,0
2025,2,5,CORDILLERA ADMINISTRATIVE REGION (CAR),22,0
2025,2,5,MIMAROPA REGION,64,0
2025,2,5,NATIONAL CAPITAL REGION (NCR),230,3
2025,2,5,NEGROS ISLAND REGION (NIR),61,0
2025,2,5,REGION I (ILOCOS REGION),28,0
2025,2,5,REGION II (CAGAYAN VALLEY),40,0
2025,2,5,REGION III (CENTRAL LUZON),239,1
2025,2,5,REGION IV-A (CALABARZON),259,0
2025,2,5,REGION IX (ZAMBOANGA PENINSULA),30,0
2025,2,5,REGION V (BICOL REGION),10,0
2025,2,5,REGION VI (WESTERN VISAYAS),57,0
2025,2,5,REGION VII (CENTRAL VISAYAS),98,1
2025,2,5,REGION VIII (EASTERN VISAYAS),26,0
2025,2,5,REGION X (NORTHERN MINDANAO),49,2
2025,2,5,REGION XI (DAVAO REGION),89,0
2025,2,5,REGION XII (SOCCSKSARGEN),53,0
2025,2,5,REGION XIII (CARAGA),58,0
2025,2,6,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),118,0
2025,2,6,CORDILLERA ADMINISTRATIVE REGION (CAR),130,1
2025,2,6,MIMAROPA REGION,315,3
2025,2,6,NATIONAL CAPITAL REGION (NCR),1273,5
2025,2,6,NEGROS ISLAND REGION (NIR),265,0
2025,2,6,REGION I (ILOCOS REGION),156,0
2025,2,6,REGION II (CAGAYAN VALLEY),172,1
2025,2,6,REGION III (CENTRAL LUZON),1170,0
2025,2,6,REGION IV-A (CALABARZON),1419,3
2025,2,6,REGION IX (ZAMBOANGA PENINSULA),201,1
2025,2,6,REGION V (BICOL REGION),44,0
2025,2,6,REGION VI (WESTERN VISAYAS),307,0
2025,2,6,REGION VII (CENTRAL VISAYAS),445,1
2025,2,6,REGION VIII (EASTERN VISAYAS),155,0
2025,2,6,REGION X (NORTHERN MINDANAO),326,2
2025,2,6,REGION XI (DAVAO REGION),403,5
2025,2,6,REGION XII (SOCCSKSARGEN),249,1
2025,2,6,REGION XIII (CARAGA),285,0
2025,2,7,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),132,1
2025,2,7,CORDILLERA ADMINISTRATIVE REGION (CAR),128,0
2025,2,7,MIMAROPA REGION,327,3
2025,2,7,NATIONAL CAPITAL REGION (NCR),1464,3
2025,2,7,NEGROS ISLAND REGION (NIR),243,1
2025,2,7,REGION I (ILOCOS REGION),156,1
2025,2,7,REGION II (CAGAYAN VALLEY),221,0
2025,2,7,REGION III (CENTRAL LUZON),1161,1
2025,2,7,REGION IV-A (CALABARZON),1399,3
2025,2,7,REGION IX (ZAMBOANGA PENINSULA),222,2
2025,2,7,REGION V (BICOL REGION),55,0
2025,2,7,REGION VI (WESTERN VISAYAS),283,2
2025,2,7,REGION VII (CENTRAL VISAYAS),392,0
2025,2,7,REGION VIII (EASTERN VISAYAS),133,0
2025,2,7,REGION X (NORTHERN MINDANAO),345,2
2025,2,7,REGION XI (DAVAO REGION),385,3
2025,2,7,REGION XII (SOCCSKSARGEN),316,1
2025,2,7,REGION XIII (CARAGA),288,3
2025,2,8,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),114,1
2025,2,8,CORDILLERA ADMINISTRATIVE REGION (CAR),158,0
2025,2,8,MIMAROPA REGION,347,7
2025,2,8,NATIONAL CAPITAL REGION (NCR),1682,1
2025,2,8,NEGROS ISLAND REGION (NIR),249,0
2025,2,8,REGION I (ILOCOS REGION),162,0
2025,2,8,REGION II (CAGAYAN VALLEY),236,1
2025,2,8,REGION III (CENTRAL LUZON),1152,1
2025,2,8,REGION IV-A (CALABARZON),1483,5
2025,2,8,REGION IX (ZAMBOANGA PENINSULA),217,1
2025,2,8,REGION V (BICOL REGION),77,0
2025,2,8,REGION VI (WESTERN VISAYAS),291,2
2025,2,8,REGION VII (CENTRAL VISAYAS),356,1
2025,2,8,REGION VIII (EASTERN VISAYAS),139,0
2025,2,8,REGION X (NORTHERN MINDANAO),376,3
2025,2,8,REGION XI (DAVAO REGION),385,0
2025,2,8,REGION XII (SOCCSKSARGEN),297,0
2025,2,8,REGION XIII (CARAGA),247,1
2025,2,9,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),101,0
2025,2,9,CORDILLERA ADMINISTRATIVE REGION (CAR),129,0
2025,2,9,MIMAROPA REGION,292,0
2025,2,9,NATIONAL CAPITAL REGION (NCR),1152,2
2025,2,9,NEGROS ISLAND REGION (NIR),155,0
2025,2,9,REGION I (ILOCOS REGION),129,0
2025,2,9,REGION II (CAGAYAN VALLEY),232,1
2025,2,9,REGION III (CENTRAL LUZON),961,1
2025,2,9,REGION IV-A (CALABARZON),1030,0
2025,2,9,REGION IX (ZAMBOANGA PENINSULA),210,1
2025,2,9,REGION V (BICOL REGION),54,0
2025,2,9,REGION VI (WESTERN VISAYAS),286,1
2025,2,9,REGION VII (CENTRAL VISAYAS),283,0
2025,2,9,REGION VIII (EASTERN VISAYAS),118,0
2025,2,9,REGION X (NORTHERN MINDANAO),306,2
2025,2,9,REGION XI (DAVAO REGION),290,0
2025,2,9,REGION XII (SOCCSKSARGEN),211,1
2025,2,9,REGION XIII (CARAGA),193,1
2025,3,9,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),29,0
2025,3,9,CORDILLERA ADMINISTRATIVE REGION (CAR),21,0
2025,3,9,MIMAROPA REGION,52,1
2025,3,9,NATIONAL CAPITAL REGION (NCR),230,0
2025,3,9,NEGROS ISLAND REGION (NIR),30,0
2025,3,9,REGION I (ILOCOS REGION),29,0
2025,3,9,REGION II (CAGAYAN VALLEY),57,0
2025,3,9,REGION III (CENTRAL LUZON),182,1
2025,3,9,REGION IV-A (CALABARZON),210,2
2025,3,9,REGION IX (ZAMBOANGA PENINSULA),42,0
2025,3,9,REGION V (BICOL REGION),11,0
2025,3,9,REGION VI (WESTERN VISAYAS),47,0
2025,3,9,REGION VII (CENTRAL VISAYAS),40,0
2025,3,9,REGION VIII (EASTERN VISAYAS),24,0
2025,3,9,REGION X (NORTHERN MINDANAO),79,0
2025,3,9,REGION XI (DAVAO REGION),60,3
2025,3,9,REGION XII (SOCCSKSARGEN),37,0
2025,3,9,REGION XIII (CARAGA),46,0
2025,3,10,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),127,0
2025,3,10,CORDILLERA ADMINISTRATIVE REGION (CAR),142,0
2025,3,10,MIMAROPA REGION,265,2
2025,3,10,NATIONAL CAPITAL REGION (NCR),1113,4
2025,3,10,NEGROS ISLAND REGION (NIR),145,0
2025,3,10,REGION I (ILOCOS REGION),130,0
2025,3,10,REGION II (CAGAYAN VALLEY),182,0
2025,3,10,REGION III (CENTRAL LUZON),986,4
2025,3,10,REGION IV-A (CALABARZON),1074,2
2025,3,10,REGION IX (ZAMBOANGA PENINSULA),190,0
2025,3,10,REGION V (BICOL REGION),63,1
2025,3,10,REGION VI (WESTERN VISAYAS),284,0
2025,3,10,REGION VII (CENTRAL VISAYAS),271,1
2025,3,10,REGION VIII (EASTERN VISAYAS),95,0
2025,3,10,REGION X (NORTHERN MINDANAO),345,3
2025,3,10,REGION XI (DAVAO REGION),358,3
2025,3,10,REGION XII (SOCCSKSARGEN),293,0
2025,3,10,REGION XIII (CARAGA),219,1
2025,3,11,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),100,0
2025,3,11,CORDILLERA ADMINISTRATIVE REGION (CAR),144,0
2025,3,11,MIMAROPA REGION,303,4
2025,3,11,NATIONAL CAPITAL REGION (NCR),964,2
2025,3,11,NEGROS ISLAND REGION (NIR),159,0
2025,3,11,REGION I (ILOCOS REGION),114,0
2025,3,11,REGION II (CAGAYAN VALLEY),165,1
2025,3,11,REGION III (CENTRAL LUZON),1006,5
2025,3,11,REGION IV-A (CALABARZON),913,2
2025,3,11,REGION IX (ZAMBOANGA PENINSULA),203,0
2025,3,11,REGION V (BICOL REGION),50,0
2025,3,11,REGION VI (WESTERN VISAYAS),271,0
2025,3,11,REGION VII (CENTRAL VISAYAS),234,2
2025,3,11,REGION VIII (EASTERN VISAYAS),96,1
2025,3,11,REGION X (NORTHERN MINDANAO),331,0
2025,3,11,REGION XI (DAVAO REGION),341,0
2025,3,11,REGION XII (SOCCSKSARGEN),314,0
2025,3,11,REGION XIII (CARAGA),191,0
2025,3,12,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),98,2
2025,3,12,CORDILLERA ADMINISTRATIVE REGION (CAR),97,0
2025,3,12,MIMAROPA REGION,299,0
2025,3,12,NATIONAL CAPITAL REGION (NCR),817,3
2025,3,12,NEGROS ISLAND REGION (NIR),142,1
2025,3,12,REGION I (ILOCOS REGION),125,0
2025,3,12,REGION II (CAGAYAN VALLEY),154,0
2025,3,12,REGION III (CENTRAL LUZON),861,2
2025,3,12,REGION IV-A (CALABARZON),789,2
2025,3,12,REGION IX (ZAMBOANGA PENINSULA),191,3
2025,3,12,REGION V (BICOL REGION),39,0
2025,3,12,REGION VI (WESTERN VISAYAS),200,0
2025,3,12,REGION VII (CENTRAL VISAYAS),226,1
2025,3,12,REGION VIII (EASTERN VISAYAS),77,0
2025,3,12,REGION X (NORTHERN MINDANAO),301,1
2025,3,12,REGION XI (DAVAO REGION),406,0
2025,3,12,REGION XII (SOCCSKSARGEN),293,0
2025,3,12,REGION XIII (CARAGA),153,0
2025,3,13,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),108,2
2025,3,13,CORDILLERA ADMINISTRATIVE REGION (CAR),124,0
2025,3,13,MIMAROPA REGION,266,2
2025,3,13,NATIONAL CAPITAL REGION (NCR),613,4
2025,3,13,NEGROS ISLAND REGION (NIR),111,2
2025,3,13,REGION I (ILOCOS REGION),108,1
2025,3,13,REGION II (CAGAYAN VALLEY),154,0
2025,3,13,REGION III (CENTRAL LUZON),647,2
2025,3,13,REGION IV-A (CALABARZON),649,4
2025,3,13,REGION IX (ZAMBOANGA PENINSULA),157,0
2025,3,13,REGION V (BICOL REGION),22,0
2025,3,13,REGION VI (WESTERN VISAYAS),206,0
2025,3,13,REGION VII (CENTRAL VISAYAS),212,0
2025,3,13,REGION VIII (EASTERN VISAYAS),69,0
2025,3,13,REGION X (NORTHERN MINDANAO),269,4
2025,3,13,REGION XI (DAVAO REGION),338,2
2025,3,13,REGION XII (SOCCSKSARGEN),231,1
2025,3,13,REGION XIII (CARAGA),150,1
2025,3,14,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),26,0
2025,3,14,CORDILLERA ADMINISTRATIVE REGION (CAR),23,0
2025,3,14,MIMAROPA REGION,84,1
2025,3,14,NATIONAL CAPITAL REGION (NCR),165,0
2025,3,14,NEGROS ISLAND REGION (NIR),35,0
2025,3,14,REGION I (ILOCOS REGION),29,0
2025,3,14,REGION II (CAGAYAN VALLEY),36,0
2025,3,14,REGION III (CENTRAL LUZON),200,0
2025,3,14,REGION IV-A (CALABARZON),164,1
2025,3,14,REGION IX (ZAMBOANGA PENINSULA),54,0
2025,3,14,REGION V (BICOL REGION),7,0
2025,3,14,REGION VI (WESTERN VISAYAS),50,0
2025,3,14,REGION VII (CENTRAL VISAYAS),56,1
2025,3,14,REGION VIII (EASTERN VISAYAS),29,0
2025,3,14,REGION X (NORTHERN MINDANAO),71,1
2025,3,14,REGION XI (DAVAO REGION),111,1
2025,3,14,REGION XII (SOCCSKSARGEN),78,1
2025,3,14,REGION XIII (CARAGA),48,1
2025,4,14,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),69,0
2025,4,14,CORDILLERA ADMINISTRATIVE REGION (CAR),84,1
2025,4,14,MIMAROPA REGION,220,2
2025,4,14,NATIONAL CAPITAL REGION (NCR),420,1
2025,4,14,NEGROS ISLAND REGION (NIR),89,0
2025,4,14,REGION I (ILOCOS REGION),67,0
2025,4,14,REGION II (CAGAYAN VALLEY),88,0
2025,4,14,REGION III (CENTRAL LUZON),462,3
2025,4,14,REGION IV-A (CALABARZON),407,0
2025,4,14,REGION IX (ZAMBOANGA PENINSULA),124,0
2025,4,14,REGION V (BICOL REGION),29,1
2025,4,14,REGION VI (WESTERN VISAYAS),143,1
2025,4,14,REGION VII (CENTRAL VISAYAS),113,0
2025,4,14,REGION VIII (EASTERN VISAYAS),46,0
2025,4,14,REGION X (NORTHERN MINDANAO),190,2
2025,4,14,REGION XI (DAVAO REGION),263,1
2025,4,14,REGION XII (SOCCSKSARGEN),174,3
2025,4,14,REGION XIII (CARAGA),112,0
2025,4,15,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),101,1
2025,4,15,CORDILLERA ADMINISTRATIVE REGION (CAR),100,1
2025,4,15,MIMAROPA REGION,229,1
2025,4,15,NATIONAL CAPITAL REGION (NCR),491,2
2025,4,15,NEGROS ISLAND REGION (NIR),112,0
2025,4,15,REGION I (ILOCOS REGION),95,1
2025,4,15,REGION II (CAGAYAN VALLEY),107,1
2025,4,15,REGION III (CENTRAL LUZON),541,7
2025,4,15,REGION IV-A (CALABARZON),534,2
2025,4,15,REGION IX (ZAMBOANGA PENINSULA),155,1
2025,4,15,REGION V (BICOL REGION),33,1
2025,4,15,REGION VI (WESTERN VISAYAS),179,0
2025,4,15,REGION VII (CENTRAL VISAYAS),140,0
2025,4,15,REGION VIII (EASTERN VISAYAS),74,0
2025,4,15,REGION X (NORTHERN MINDANAO),236,2
2025,4,15,REGION XI (DAVAO REGION),297,1
2025,4,15,REGION XII (SOCCSKSARGEN),224,1
2025,4,15,REGION XIII (CARAGA),152,1
2025,4,16,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),111,2
2025,4,16,CORDILLERA ADMINISTRATIVE REGION (CAR),71,0
2025,4,16,MIMAROPA REGION,198,1
2025,4,16,NATIONAL CAPITAL REGION (NCR),392,0
2025,4,16,NEGROS ISLAND REGION (NIR),113,0
2025,4,16,REGION I (ILOCOS REGION),77,1
2025,4,16,REGION II (CAGAYAN VALLEY),108,1
2025,4,16,REGION III (CENTRAL LUZON),512,3
2025,4,16,REGION IV-A (CALABARZON),463,1
2025,4,16,REGION IX (ZAMBOANGA PENINSULA),141,0
2025,4,16,REGION V (BICOL REGION),32,0
2025,4,16,REGION VI (WESTERN VISAYAS),201,1
2025,4,16,REGION VII (CENTRAL VISAYAS),126,0
2025,4,16,REGION VIII (EASTERN VISAYAS),60,0
2025,4,16,REGION X (NORTHERN MINDANAO),253,1
2025,4,16,REGION XI (DAVAO REGION),284,3
2025,4,16,REGION XII (SOCCSKSARGEN),208,0
2025,4,16,REGION XIII (CARAGA),120,0
2025,4,17,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),122,0
2025,4,17,CORDILLERA ADMINISTRATIVE REGION (CAR),111,0
2025,4,17,MIMAROPA REGION,242,2
2025,4,17,NATIONAL CAPITAL REGION (NCR),385,4
2025,4,17,NEGROS ISLAND REGION (NIR),117,0
2025,4,17,REGION I (ILOCOS REGION),95,0
2025,4,17,REGION II (CAGAYAN VALLEY),98,0
2025,4,17,REGION III (CENTRAL LUZON),502,2
2025,4,17,REGION IV-A (CALABARZON),390,1
2025,4,17,REGION IX (ZAMBOANGA PENINSULA),160,1
2025,4,17,REGION V (BICOL REGION),22,0
2025,4,17,REGION VI (WESTERN VISAYAS),197,2
2025,4,17,REGION VII (CENTRAL VISAYAS),151,0
2025,4,17,REGION VIII (EASTERN VISAYAS),63,0
2025,4,17,REGION X (NORTHERN MINDANAO),223,2
2025,4,17,REGION XI (DAVAO REGION),305,4
2025,4,17,REGION XII (SOCCSKSARGEN),237,0
2025,4,17,REGION XIII (CARAGA),122,2
2025,4,18,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),54,1
2025,4,18,CORDILLERA ADMINISTRATIVE REGION (CAR),56,2
2025,4,18,MIMAROPA REGION,102,0
2025,4,18,NATIONAL CAPITAL REGION (NCR),189,1
2025,4,18,NEGROS ISLAND REGION (NIR),75,0
2025,4,18,REGION I (ILOCOS REGION),45,0
2025,4,18,REGION II (CAGAYAN VALLEY),53,0
2025,4,18,REGION III (CENTRAL LUZON),224,1
2025,4,18,REGION IV-A (CALABARZON),240,1
2025,4,18,REGION IX (ZAMBOANGA PENINSULA),95,0
2025,4,18,REGION V (BICOL REGION),14,0
2025,4,18,REGION VI (WESTERN VISAYAS),108,0
2025,4,18,REGION VII (CENTRAL VISAYAS),60,0
2025,4,18,REGION VIII (EASTERN VISAYAS),22,0
